id	project	name	bps	sequences	biome	feature	material	environment	sequencing_type	location	mean_seq_length		select	arg_percent
4440961.3	Peru Margin Subseafloor Biosphere	1229 1mbsf AMPLIFIED	12970945	125842	sediment	sediment	sediment	unknown	WGS	Ocean Drilling Program leg 201, site 1229	103.073	public		7.94647256083025e-06
4440963.3	Guerrero Negro Metagenomes	Guerrero Negro 1-2mm	7469572	11574	microbial mat	microbial mat	microbial mat	unknown	WGS	Exportadora de Sal saltworks, Guerrero Negro, Baja California Sur, Mexico	645.375	public		8.6400552963539e-05
4440964.3	Guerrero Negro Metagenomes	Guerrero Negro 0-1mm	8596350	12218	microbial mat	microbial mat	microbial mat	unknown	WGS	Exportadora de Sal saltworks, Guerrero Negro, Baja California Sur, Mexico	703.581	public		0.000163692912096906
4440965.3	Guerrero Negro Metagenomes	Guerrero Negro 2-3mm	8286576	12419	microbial mat	microbial mat	microbial mat	unknown	WGS	Exportadora de Sal saltworks, Guerrero Negro, Baja California Sur, Mexico	667.250	public		0.000161043562283598
4440966.3	Guerrero Negro Metagenomes	Guerrero Negro 3-4mm	8215056	12824	microbial mat	microbial mat	microbial mat	unknown	WGS	Exportadora de Sal saltworks, Guerrero Negro, Baja California Sur, Mexico	640.600	public		7.79787897691828e-05
4440967.3	Guerrero Negro Metagenomes	Guerrero Negro 4-5mm	9803980	15663	microbial mat	microbial mat	microbial mat	unknown	WGS	Exportadora de Sal saltworks, Guerrero Negro, Baja California Sur, Mexico	625.932	public		0
4440968.3	Guerrero Negro Metagenomes	Guerrero Negro 10-22mm	8017278	12693	microbial mat	microbial mat	microbial mat	unknown	WGS	Exportadora de Sal saltworks, Guerrero Negro, Baja California Sur, Mexico	631.630	public		0.00015756716300323
4440969.3	Guerrero Negro Metagenomes	Guerrero Negro 5-6mm	8377132	12531	microbial mat	microbial mat	microbial mat	unknown	WGS	Exportadora de Sal saltworks, Guerrero Negro, Baja California Sur, Mexico	668.513	public		0
4440970.3	Guerrero Negro Metagenomes	Guerrero Negro 6-10mm	9864533	15060	microbial mat	microbial mat	microbial mat	unknown	WGS	Exportadora de Sal saltworks, Guerrero Negro, Baja California Sur, Mexico	655.015	public		6.64010624169987e-05
4440971.3	Guerrero Negro Metagenomes	Guerrero Negro 22-34mm	8382678	12528	microbial mat	microbial mat	microbial mat	unknown	WGS	Exportadora de Sal saltworks, Guerrero Negro, Baja California Sur, Mexico	669.115	public		0.000239463601532567
4440972.3	Guerrero Negro Metagenomes	Guerrero Negro 34-49mm	7240715	11637	microbial mat	microbial mat	microbial mat	unknown	WGS	Exportadora de Sal saltworks, Guerrero Negro, Baja California Sur, Mexico	622.215	public		0
4440973.3	Peru Margin Subseafloor Biosphere	1229_16mbsf_AMPLIFIED	13834930	135726	sediment	sediment	sediment	unknown	WGS	Ocean Drilling Program leg 201, site 1229	101.933	public		0.000567319452426212
4440984.3	Jeffries et al PLoS One	Australian Coorong lowest salinity murray mouth 36psu M1	17914131	77061	estuarine biome	marine benthic feature	sandy sediment	sediment	WGS	Coorong Lagoon	232.467	public		3.89301981547086e-05
4441020.3	Jeffries et al PLoS One	Australian Coorong medium salinity 105psu M2	27296551	115960	estuarine biome	marine benthic feature	sandy sediment	sediment	WGS	Coorong Lagoon	235.396	public		8.62366333218351e-05
4441021.3	Jeffries et al PLoS One	Australian Coorong medium high salinity 132psu M3	29952599	128907	estuarine biome	marine benthic feature	sandy sediment	sediment	WGS	Coorong Lagoon	232.358	public		3.10301224914085e-05
4441022.3	Jeffries et al PLoS One	Australian Coorong high salinity 136psu M4	28906111	124220	estuarine biome	marine benthic feature	sandy sediment	sediment	WGS	Coorong Lagoon	232.701	public		4.02511672838512e-05
4441025.3	Mediterranean Bathypelagic Habitat	Mediterranean Bathypelagic Habitat	7203198	9048	marine habitat	marine habitat	marine habitat	water	WGS	Ionian Km3 station	796.109	public		0
4441026.3	unknown	Chesapeake Bay Virioplankton	3920016	5641	unknown	unknown	unknown	unknown	WGS	unknown	694.915	public		0
4441041.3	Microbial Community Genomics at the HOT/ALOHA	HOT/ALOHA - Below Base of Euphotic Zone 200m	7829627	8276	marine habitat	marine habitat	marine habitat	water	WGS	HOT station ALOHA	946.064	public		0
4441050.3	Marine NaCl-Saturated Brine Metagenome	Marine NaCl-Saturated Brine	2380900	2947	extreme habitat ; hypersaline	extreme habitat ; hypersaline	extreme habitat ; hypersaline	water	WGS	crystallizer pond CR30 in the multi-pond saltern "Bras del Port" located in Santa Pola	807.906	public		0.000339328130302002
4441051.3	Microbial Community Genomics at the HOT/ALOHA	HOT/ALOHA - Upper Euphotic 10m	7482653	7838	marine habitat	marine habitat	marine habitat	water	WGS	HOT station ALOHA	954.664	public		0.00012758356723654
4441055.3	Microbial Community Genomics at the HOT/ALOHA	HOT/ALOHA - Base of Chlorophyll Maximum 130m	6091740	6797	marine habitat	marine habitat	marine habitat	water	WGS	HOT station ALOHA	896.240	public		0
4441056.3	Microbial Community Genomics at the HOT/ALOHA	HOT/ALOHA - Deep Abyss 4000m	11028802	11223	marine habitat	marine habitat	marine habitat	water	WGS	HOT station ALOHA	982.696	public		0.000178205470907957
4441057.3	Microbial Community Genomics at the HOT/ALOHA	HOT/ALOHA - Well Below Upper Mesopelagic 500m	8764614	9017	marine habitat	marine habitat	marine habitat	water	WGS	HOT station ALOHA	972.010	public		0.000221803260507929
4441057.4	Microbial Community Genomics at the HOT/ALOHA	HOT/ALOHA - Upper Euphotic 70m	10828356	10992	marine habitat	marine habitat	marine habitat	water	WGS	HOT station ALOHA	985.112	public		9.09752547307133e-05
4441062.3	Microbial Community Genomics at the HOT/ALOHA	HOT/ALOHA - Core of Dissolved Oxygen Minimum Layer 770m	11811596	11478	marine habitat	marine habitat	marine habitat	water	WGS	HOT station ALOHA	1029.064	public		8.7123192193762e-05
4441091.3	Waseca County Farm Soil Metagenome	Waseca Farm Soil	154475569	138347	soil	soil	soil	soil	WGS	Farm in Waseca County, Minnesota.	1116.581	public		1.44564031023441e-05
4441092.3	Phosphorus Removing (EBPR) Sludge Community	Australian Phosphorus Removing (EBPR) Sludge	100273005	96563	sludge	sludge	sludge	unknown	WGS	Thornside Sewage Treatment Plant	1038.421	public		0.00108737301036629
4441093.3	Phosphorus Removing (EBPR) Sludge Community	US Phosphorus Removing (EBPR) Sludge	120938054	127953	sludge	sludge	sludge	unknown	WGS	Nine Springs Wastwater Treatment Plant, Madison, WI	945.176	public		0.00163341226856736
4441095.3	Viral Metagenome from Terrestrial Hot Springs	Terrestrial Hot Springs - Bearpaw	8270842	8352	hot spring	hot spring	hot spring	water	WGS	Yellowstone Natl Park	990.283	public		0.0355603448275862
4441096.3	Viral Metagenome from Terrestrial Hot Springs	Terrestrial Hot Springs - Octopus	22557192	22272	hot spring	hot spring	hot spring	water	WGS	Yellowstone Natl Park	1012.805	public		0.0295887212643678
4441102.3	Alvinella Pompejana Epibiont Metagenome	Alvinella Pompejana Epibiont	290371756	293065	hydrothermal vent	hydrothermal vent	hydrothermal vent	water	WGS	Black smoker chimneys on East Pacific Rise	990.810	public		4.43587600020473e-05
4441121.3	Global Ocean Sampling Expedition	GS050 Shotgun - Coral Atoll - Polynesia Archipelagos - Tikehau Lagoon - Fr. Polynesia	755429	715	marine habitat	marine habitat	marine habitat	water	WGS	Polynesia Archipelagos - Tikehau Lagoon	1056.544	public		0
4441124.3	Global Ocean Sampling Expedition	GS038 Shotgun - Open Ocean - Tropical South Pacific - Tropical South Pacific - International	787340	741	marine habitat	marine habitat	marine habitat	water	WGS	Tropical South Pacific	1062.537	public		0
4441125.3	Global Ocean Sampling Expedition	GS040 Shotgun - Open Ocean - Tropical South Pacific - Tropical South Pacific - International	772365	736	marine habitat	marine habitat	marine habitat	water	WGS	Tropical South Pacific	1049.409	public		0
4441126.3	Global Ocean Sampling Expedition	GS041 Shotgun - Open Ocean - Tropical South Pacific - Tropical South Pacific - International	739958	678	marine habitat	marine habitat	marine habitat	water	WGS	Tropical South Pacific	1091.383	public		0
4441127.3	Global Ocean Sampling Expedition	GS042 Shotgun - Open Ocean - Tropical South Pacific - Tropical South Pacific - International	788466	699	marine habitat	marine habitat	marine habitat	water	WGS	Tropical South Pacific	1127.991	public		0
4441128.3	Global Ocean Sampling Expedition	GS043 Shotgun - Open Ocean - Tropical South Pacific - Tropical South Pacific - International	789468	711	marine habitat	marine habitat	marine habitat	water	WGS	Tropical South Pacific	1110.363	public		0
4441129.3	Global Ocean Sampling Expedition	GS044 Shotgun - Open Ocean - Tropical South Pacific - 600 miles from F. Polynesia - International	714813	678	marine habitat	marine habitat	marine habitat	water	WGS	Tropical South Pacific - 600 miles from F. Polynesia	1054.296	public		0
4441130.3	Global Ocean Sampling Expedition	GS045 Shotgun - Open Ocean - Tropical South Pacific - 400 miles from F. Polynesia - International	796793	730	marine habitat	marine habitat	marine habitat	water	WGS	Tropical South Pacific - 400 miles from F. Polynesia	1091.497	public		0
4441131.3	Global Ocean Sampling Expedition	GS046 Shotgun - Open Ocean - Tropical South Pacific - 300 miles from F. Polynesia - International	683240	626	marine habitat	marine habitat	marine habitat	water	WGS	Tropical South Pacific - 300 miles from F. Polynesia	1091.438	public		0
4441132.3	Global Ocean Sampling Expedition	MOVE858 Shotgun - Estuary - North American East Coast - Chesapeake Bay, MD - USA	11657770	11496	marine habitat	marine habitat	marine habitat	water	WGS	Chesapeake Bay, MD	1014.072	public		8.69867780097425e-05
4441133.3	Global Ocean Sampling Expedition	GS108b Shotgun - Lagoon Reef - Indian Ocean - Coccos Keeling, Inside Lagoon - Australia	53530124	49595	marine habitat	marine habitat	marine habitat	water	WGS	Indian Ocean - Coccos Keeling, Inside Lagoon	1079.345	public		0.000100816614578082
4441134.3	Global Ocean Sampling Expedition	GS110b Shotgun - Open Ocean - Indian Ocean - Indian Ocean - International	53607277	49597	marine habitat	marine habitat	marine habitat	water	WGS	Indian Ocean	1080.857	public		0.000120975058975341
4441135.3	Global Ocean Sampling Expedition	GS120 Shotgun - Open Ocean - Indian Ocean - Madagascar Waters - Madagascar	45710196	46052	marine habitat	marine habitat	marine habitat	water	WGS	Indian Ocean - Madagascar Waters	992.578	public		6.51437505428646e-05
4441136.3	Global Ocean Sampling Expedition	GS039 Shotgun - Open Ocean - Tropical South Pacific - Tropical South Pacific - International	866795	759	marine habitat	marine habitat	marine habitat	water	WGS	Tropical South Pacific	1142.022	public		0
4441137.3	Acid Mine Drainage Metagenome	5-Way (CG) Acid Mine Drainage Biofilm	181571516	180713	mine drainage	mine drainage	mine drainage	unknown	WGS	Richmond Mine, Iron Mountain, CA	1004.751	public		0.0422216442646628
4441138.3	Acid Mine Drainage Metagenome	UBA Acid Mine Drainage Biofilm	144206508	138453	mine drainage ; microbial mat	mine drainage ; microbial mat	mine drainage ; microbial mat	built environment	WGS	Richmond Mine, Iron Mountain, CA	1041.556	public		0.00988783197186049
4441139.3	Global Ocean Sampling Expedition	GS108a Shotgun - Lagoon Reef - Indian Ocean - Coccos Keeling, Inside Lagoon - Australia	50890568	51788	marine habitat	marine habitat	marine habitat	water	WGS	Indian Ocean - Coccos Keeling, Inside Lagoon	982.671	public		3.86189850930718e-05
4441139.4	Global Ocean Sampling Expedition	GS122b Shotgun - Open Ocean - Indian Ocean - International waters between Madagascar and South Africa - International	52667848	50096	marine habitat	marine habitat	marine habitat	water	WGS	Indian Ocean - International waters between Madagascar and South Africa	1051.338	public		0.000119770041520281
4441143.3	Global Ocean Sampling Expedition	GS009 Shotgun - Coastal - North American East Coast - Block Island, NY - USA	84327514	79303	marine habitat	marine habitat	marine habitat	water	WGS	Block Island, NY	1063.358	public		0.000113488770916611
4441144.3	Global Ocean Sampling Expedition	GS010 Shotgun - Coastal - North American East Coast - Cape May, NJ - USA	82424426	78304	marine habitat	marine habitat	marine habitat	water	WGS	Cape May, NJ	1052.621	public		3.8312219043727e-05
4441145.3	Global Ocean Sampling Expedition	GS037 Shotgun - Open Ocean - Eastern Tropical Pacific - Equatorial Pacific TAO Buoy - International	68651473	65670	marine habitat	marine habitat	marine habitat	water	WGS	Equatorial Pacific TAO Buoy	1045.401	public		1.52276534186082e-05
4441146.3	Global Ocean Sampling Expedition	GS047 Shotgun - Open Ocean - Tropical South Pacific - 201 miles from F. Polynesia - French Polynesia	68340256	66023	marine habitat	marine habitat	marine habitat	water	WGS	Tropical South Pacific - 201 miles from F. Polynesia	1035.098	public		6.05849476697515e-05
4441147.3	Global Ocean Sampling Expedition	GS112b Shotgun - Open Ocean - Indian Ocean - Indian Ocean - International	55638894	52118	marine habitat	marine habitat	marine habitat	water	WGS	Indian Ocean	1067.556	public		0
4441148.3	Global Ocean Sampling Expedition	GS117b Shotgun - Coastal sample - Indian Ocean - St. Anne Island, Seychelles - Seychelles	54752102	50609	marine habitat	marine habitat	marine habitat	water	WGS	Indian Ocean - St. Anne Island, Seychelles	1081.865	public		9.87966567211366e-05
4441149.3	Global Ocean Sampling Expedition	GS116 Shotgun - Open Ocean - Indian Ocean - Outside Seychelles, Indian Ocean - Seychelles	64223447	60932	marine habitat	marine habitat	marine habitat	water	WGS	Outside Seychelles, Indian Ocean	1054.018	public		8.2058688373925e-05
4441150.3	Global Ocean Sampling Expedition	GS115 Shotgun - Open Ocean - Indian Ocean - Indian Ocean - International	64230062	61020	marine habitat	marine habitat	marine habitat	water	WGS	Indian Ocean	1052.607	public		3.27761389708292e-05
4441151.3	Global Ocean Sampling Expedition	GS119 Shotgun - Open Ocean - Indian Ocean - International Water Outside of Reunion Island - International	65055874	60987	marine habitat	marine habitat	marine habitat	water	WGS	Indian Ocean - International Water Outside of Reunion Island	1066.717	public		6.55877482086346e-05
4441152.3	Global Ocean Sampling Expedition	GS004 Shotgun - Coastal - North American East Coast - Outside Halifax, Nova Scotia - Canada	56922096	52959	marine habitat	marine habitat	marine habitat	water	WGS	Outside Halifax, Nova Scotia	1074.833	public		0.000245472913008176
4441153.3	Global Ocean Sampling Expedition	GS007 Shotgun - Coastal - North American East Coast - Northern Gulf of Maine - Canada	55430960	50980	marine habitat	marine habitat	marine habitat	water	WGS	Northern Gulf of Maine	1087.308	public		0.000137308748528835
4441155.3	Global Ocean Sampling Expedition	GS109 Shotgun - Open Ocean - Indian Ocean - Indian Ocean - International	62752349	59813	marine habitat	marine habitat	marine habitat	water	WGS	Indian Ocean	1049.142	public		5.01563205323258e-05
4441156.3	Global Ocean Sampling Expedition	GS111 Shotgun - Open Ocean - Indian Ocean - Indian Ocean - International	62072289	59080	marine habitat	marine habitat	marine habitat	water	WGS	Indian Ocean	1050.648	public		6.77048070412999e-05
4441167.3	Global Ocean Sampling Expedition	GS048b Shotgun - Coral Reef - Polynesia Archipelagos - Moorea, Cooks Bay - Fr. Polynesia	50969448	47692	marine habitat	marine habitat	marine habitat	water	WGS	Polynesia Archipelagos - Moorea, Cooks Bay	1068.721	public		0.000314518158181666
4441185.3	Metagenomic Profiling of a Microbial Assemblage Associated with the California Mussel: A Node in Networks of Carbon and Nitrogen Cycling	Pool Mussels	32521684	166828	marine biome	marine habitat	biosolids	host-associated	WGS	Main Beach site of Tatoosh Island,located in the eastern Pacific 0.7 km off the northwestern tip of Washington State	194.941	public		0
